Timestamp,Frame Index,Object Label,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-18 14:43:31,285,Object_1,Marker OK (ID 0),0.037594,2.068,6.466,35.315,7.378
2025-11-18 14:43:32,294,Object_1,No marker,0.032336,12.935,2.716,13.993,3.864
2025-11-18 14:43:34,303,Object_1,No marker,0.032336,20.695,3.331,4.538,3.077
2025-11-18 14:43:35,311,Object_1,No marker,0.032336,20.695,3.331,4.812,3.077
2025-11-18 14:43:36,319,Object_2,No marker,0.032336,20.695,2.102,1.068,4.009
2025-11-18 14:43:37,326,Object_9,No marker,0.032336,20.695,2.91,0.742,3.389
2025-11-18 14:43:38,334,Object_7,No marker,0.032336,12.546,3.848,22.803,3.256
2025-11-18 14:43:39,342,Object_6,No marker,0.032336,5.335,1.035,0.756,7.418
2025-11-18 14:43:40,350,Object_1,No marker,0.032336,12.805,1.099,0.701,5.074
2025-11-18 14:43:41,358,Object_1,No marker,0.032336,2.555,3.395,13.98,7.609
2025-11-18 14:43:42,367,Object_1,No marker,0.032336,2.296,2.102,4.985,8.159
2025-11-18 14:43:43,374,Object_4,No marker,0.032336,4.107,4.236,25.943,6.681
2025-11-18 14:43:44,382,Object_1,No marker,0.032336,6.92,3.331,10.892,5.72
2025-11-18 14:43:45,390,Object_1,No marker,0.032336,10.703,2.652,19.177,4.591
2025-11-18 14:43:46,398,Object_1,No marker,0.032336,10.703,2.652,8.763,4.591
2025-11-18 14:43:47,406,Object_1,No marker,0.032336,10.897,2.652,18.245,4.526
2025-11-18 14:43:48,413,Object_1,No marker,0.032336,10.154,2.652,18.455,4.78
2025-11-18 14:43:49,419,Object_10,No marker,0.032336,18.593,4.204,1.279,2.004
2025-11-18 14:43:50,427,Object_3,No marker,0.032336,11.576,2.458,0.686,4.43
2025-11-18 14:43:51,435,Object_1,No marker,0.032336,10.186,2.652,2.592,4.769
2025-11-18 14:43:52,442,Object_9,No marker,0.032336,20.695,5.303,2.156,1.83
2025-11-18 14:43:53,451,Object_1,No marker,0.032336,10.671,2.619,18.495,4.621
2025-11-18 14:43:54,459,Object_1,No marker,0.032336,10.962,2.619,8.03,4.524
2025-11-18 14:43:55,467,Object_1,No marker,0.032336,11.382,2.619,8.695,4.387
2025-11-18 14:43:56,475,Object_1,No marker,0.032336,11.156,1.973,0.791,4.874
2025-11-18 14:43:57,482,Object_9,No marker,0.032336,17.268,3.104,0.69,2.864
2025-11-18 14:43:58,490,Object_1,No marker,0.032336,10.348,2.619,2.669,4.731
2025-11-18 14:43:59,498,Object_1,No marker,0.032336,10.445,2.619,2.146,4.698
2025-11-18 14:44:00,506,Object_1,No marker,0.032336,10.768,2.619,2.291,4.588
2025-11-18 14:44:01,513,Object_6,No marker,0.032336,5.368,1.035,0.781,7.406
2025-11-18 14:44:02,521,Object_1,No marker,0.032336,11.318,2.619,18.083,4.408
2025-11-18 14:44:03,529,Object_1,No marker,0.032336,11.124,1.552,1.089,5.165
2025-11-18 14:44:04,537,Object_1,No marker,0.032336,3.234,2.07,2.858,7.776
2025-11-18 14:44:05,545,Object_2,No marker,0.032336,5.821,3.201,6.263,6.237
2025-11-18 14:44:06,553,Object_1,No marker,0.032336,11.285,1.002,0.568,5.503
2025-11-18 14:44:07,561,Object_1,No marker,0.032336,11.609,2.619,17.053,4.316
2025-11-18 14:44:08,569,Object_1,No marker,0.032336,11.609,2.619,6.244,4.316
2025-11-18 14:44:10,577,Object_1,No marker,0.032336,11.156,0.97,0.586,5.56
2025-11-18 14:44:11,584,Object_9,No marker,0.032336,18.173,2.619,1.043,3.286
2025-11-18 14:44:12,592,Object_4,No marker,0.032336,19.143,3.848,5.563,2.369
2025-11-18 14:44:13,600,Object_1,No marker,0.032336,11.512,1.326,1.064,5.216
2025-11-18 14:44:14,608,Object_1,No marker,0.032336,11.641,2.134,4.111,4.624
2025-11-18 14:44:15,616,Object_3,No marker,0.032336,13.614,3.072,1.109,3.435
2025-11-18 14:44:16,624,Object_6,No marker,0.032336,12.935,5.53,20.233,2.331
2025-11-18 14:44:17,632,Object_1,No marker,0.032336,14.357,2.781,9.803,3.475
2025-11-18 14:44:18,640,Object_1,No marker,0.032336,14.39,2.652,9.277,3.568
2025-11-18 14:44:19,648,Object_9,No marker,0.032336,20.695,4.01,0.809,2.596
2025-11-18 14:44:20,656,Object_1,No marker,0.032336,14.293,2.781,9.142,3.489
2025-11-18 14:44:21,664,Object_1,No marker,0.032336,14.099,2.781,7.055,3.531
2025-11-18 14:44:22,672,Object_3,No marker,0.032336,20.695,2.878,1.156,3.413
2025-11-18 14:44:23,680,Object_1,No marker,0.032336,11.544,1.843,0.924,4.848
2025-11-18 14:44:24,688,Object_6,No marker,0.032336,20.695,8.278,220.957,2.14
2025-11-18 14:44:25,696,Object_8,No marker,0.032336,18.723,4.204,1.668,2.021
2025-11-18 14:44:26,704,Object_1,No marker,0.032336,12.514,2.684,5.469,4.003
2025-11-18 14:44:27,712,Object_1,No marker,0.032336,11.803,1.067,1.067,5.327
2025-11-18 14:44:28,720,Object_1,No marker,0.032336,11.803,1.067,1.08,5.327
2025-11-18 14:44:29,727,Object_9,No marker,0.032336,20.695,2.652,1.667,3.585
2025-11-18 14:44:30,735,Object_8,No marker,0.032336,14.066,5.853,46.784,1.73
2025-11-18 14:44:31,743,Object_1,No marker,0.032336,9.701,1.52,1.228,5.614
2025-11-18 14:44:32,749,Object_6,No marker,0.032336,19.628,3.88,10.857,2.431
2025-11-18 14:44:33,755,Object_1,No marker,0.032336,9.086,1.326,1.155,5.932
2025-11-18 14:44:34,760,Object_6,No marker,0.032336,20.695,2.943,1.12,3.364
2025-11-18 14:44:35,766,Object_7,No marker,0.032336,5.303,1.035,0.755,7.43
2025-11-18 14:44:36,773,Object_2,No marker,0.032336,8.181,1.099,0.618,6.369
2025-11-18 14:44:37,780,Object_1,No marker,0.032336,4.592,2.361,9.346,7.089
2025-11-18 14:44:38,787,Object_1,No marker,0.032336,16.621,2.943,16.477,3.027
2025-11-18 14:44:39,794,Object_12,No marker,0.032336,20.695,5.335,0.904,1.816
2025-11-18 14:44:40,802,Object_1,No marker,0.032336,15.263,2.943,14.695,3.183
2025-11-18 14:44:41,810,Object_1,No marker,0.032336,15.877,1.293,0.81,4.455
2025-11-18 14:44:42,818,Object_1,No marker,0.032336,15.974,1.39,0.823,4.367
2025-11-18 14:44:43,826,Object_1,No marker,0.032336,16.039,1.326,0.829,4.416
2025-11-18 14:44:44,834,Object_1,No marker,0.032336,3.072,2.91,10.017,7.532
2025-11-18 14:44:45,842,Object_1,No marker,0.032336,8.892,1.617,1.05,5.819
2025-11-18 14:44:46,850,Object_1,No marker,0.032336,7.34,1.617,1.509,6.366
2025-11-18 14:44:47,857,Object_3,No marker,0.032336,14.099,5.627,45.856,1.785
2025-11-18 14:44:48,865,Object_5,No marker,0.032336,20.695,2.943,1.102,3.364
2025-11-18 14:44:49,874,Object_1,No marker,0.032336,20.695,1.681,1.032,4.338
2025-11-18 14:44:50,882,Object_1,No marker,0.032336,20.695,1.681,1.054,4.338
2025-11-18 14:44:51,890,Object_1,No marker,0.032336,20.695,1.681,1.028,4.338
2025-11-18 14:44:53,898,Object_1,No marker,0.032336,15.877,1.843,0.72,4.0
2025-11-18 14:44:54,906,Object_1,No marker,0.032336,4.947,1.908,4.812,7.141
2025-11-18 14:44:55,914,Object_1,No marker,0.032336,16.653,1.455,0.824,4.27
2025-11-18 14:44:56,922,Object_1,No marker,0.032336,17.72,3.169,2.161,2.809
2025-11-18 14:44:57,932,Object_1,No marker,0.032336,4.236,4.333,18.77,6.599
2025-11-18 14:44:58,942,Object_6,No marker,0.032336,12.676,1.552,0.403,4.765
2025-11-18 14:44:59,951,Object_1,No marker,0.032336,4.171,6.435,17.147,6.373
2025-11-18 14:45:00,960,Object_1,No marker,0.032336,3.654,6.823,21.379,6.625
2025-11-18 14:45:01,969,Object_1,No marker,0.032336,4.721,2.587,5.806,6.943
2025-11-18 14:45:02,978,Object_1,No marker,0.032336,3.622,4.689,17.027,6.808
2025-11-18 14:45:03,987,Object_1,No marker,0.032336,11.253,2.619,4.505,4.429
2025-11-18 14:45:04,995,Object_3,No marker,0.032336,9.281,9.022,108.208,4.467
2025-11-18 14:45:05,1004,Object_1,No marker,0.032336,10.509,2.167,11.564,4.95
2025-11-18 14:45:06,1012,Object_3,No marker,0.032336,6.209,3.88,10.073,5.832
2025-11-18 14:45:07,1021,Object_1,No marker,0.032336,10.8,2.458,13.019,4.676
2025-11-18 14:45:08,1029,Object_7,No marker,0.032336,7.858,6.888,8.969,4.621
2025-11-18 14:45:09,1037,Object_4,No marker,0.032336,14.487,4.268,11.296,2.369
2025-11-18 14:45:10,1046,Object_1,No marker,0.032336,14.034,3.525,3.445,3.005
2025-11-18 14:45:11,1055,Object_1,No marker,0.032336,15.392,5.271,18.351,1.445
2025-11-18 14:45:12,1064,Object_1,No marker,0.032336,14.002,3.622,4.357,2.946
2025-11-18 14:45:13,1073,Object_1,No marker,0.032336,20.695,1.681,1.05,4.338
2025-11-18 14:45:14,1081,Object_1,No marker,0.032336,20.34,2.587,1.081,3.566
2025-11-18 14:45:15,1089,Object_4,No marker,0.032336,5.109,13.646,464.766,8.447
2025-11-18 14:45:16,1099,Object_1,No marker,0.032336,17.268,1.39,0.941,4.307
2025-11-18 14:45:17,1107,Object_8,No marker,0.032336,20.695,4.074,3.642,2.552
2025-11-18 14:45:18,1115,Object_2,No marker,0.032336,20.695,5.044,10.525,1.959
2025-11-18 14:45:19,1124,Object_1,No marker,0.032336,16.944,2.975,1.274,2.982
2025-11-18 14:45:20,1134,Object_1,No marker,0.032336,8.537,6.176,13.407,4.294
2025-11-18 14:45:21,1144,Object_1,No marker,0.032336,8.828,4.171,1.894,4.587
2025-11-18 14:45:22,1153,Object_1,No marker,0.032336,20.695,1.681,1.054,4.338
2025-11-18 14:45:23,1161,Object_6,No marker,0.032336,20.695,3.945,0.798,2.64
2025-11-18 14:45:24,1169,Object_1,No marker,0.032336,16.718,1.52,0.999,4.213
2025-11-18 14:45:25,1177,Object_1,No marker,0.032336,18.529,2.943,1.867,3.038
2025-11-18 14:45:26,1185,Object_3,No marker,0.032336,18.787,3.007,2.823,3.007
2025-11-18 14:45:27,1192,Object_11,No marker,0.032336,20.695,5.335,0.937,1.816
2025-11-18 14:45:28,1200,Object_1,No marker,0.032336,19.499,3.007,6.727,3.094
2025-11-18 14:45:29,1208,Object_1,No marker,0.032336,18.011,3.007,5.734,2.953
2025-11-18 14:45:30,1215,Object_8,No marker,0.032336,20.695,9.927,199.721,3.267
2025-11-18 14:45:31,1223,Object_8,No marker,0.032336,18.949,5.335,0.873,1.201
2025-11-18 14:45:32,1231,Object_1,No marker,0.032336,17.397,3.007,2.873,2.944
2025-11-18 14:45:33,1238,Object_7,No marker,0.032336,19.369,5.335,0.967,1.327
2025-11-18 14:45:34,1246,Object_3,No marker,0.032336,19.725,3.04,1.528,3.104
2025-11-18 14:45:35,1254,Object_1,No marker,0.032336,16.75,2.975,3.094,2.992
2025-11-18 14:45:36,1262,Object_1,No marker,0.032336,17.882,2.943,5.239,3.003
2025-11-18 14:45:38,1270,Object_1,No marker,0.032336,16.718,3.007,2.916,2.967
2025-11-18 14:45:39,1278,Object_1,No marker,0.032336,16.75,2.975,17.049,2.992
2025-11-18 14:45:40,1286,Object_1,No marker,0.032336,7.793,1.746,1.013,6.131
2025-11-18 14:45:41,1294,Object_1,No marker,0.032336,16.783,3.04,16.223,2.936
2025-11-18 14:45:42,1302,Object_1,No marker,0.032336,18.27,3.007,16.476,2.966
2025-11-18 14:45:43,1309,Object_1,No marker,0.032336,18.205,3.007,3.787,2.962
2025-11-18 14:45:44,1317,Object_1,No marker,0.032336,6.532,1.617,0.802,6.665
2025-11-18 14:45:45,1325,Object_1,No marker,0.032336,17.365,2.975,18.808,2.971
2025-11-18 14:45:46,1333,Object_1,No marker,0.032336,9.604,1.714,1.223,5.524
2025-11-18 14:45:47,1341,Object_1,No marker,0.032336,9.604,1.681,1.165,5.544
2025-11-18 14:45:48,1349,Object_1,No marker,0.032336,7.179,1.681,1.017,6.39
2025-11-18 14:45:49,1356,Object_11,No marker,0.032336,20.695,6.079,21.137,1.568
2025-11-18 14:45:50,1364,Object_2,No marker,0.032336,12.352,1.617,1.037,4.795
2025-11-18 14:45:51,1371,Object_3,No marker,0.032336,19.24,2.878,0.982,3.163
2025-11-18 14:45:52,1379,Object_1,No marker,0.032336,16.33,2.652,2.737,3.291
2025-11-18 14:45:53,1387,Object_1,No marker,0.032336,20.695,4.074,12.147,2.552
2025-11-18 14:45:54,1394,Object_2,No marker,0.032336,20.695,1.94,0.808,4.135
2025-11-18 14:45:55,1402,Object_1,No marker,0.032336,20.695,2.716,2.338,3.535
2025-11-18 14:45:56,1410,Object_1,No marker,0.032336,20.695,3.298,2.647,3.1
2025-11-18 14:45:57,1418,Object_1,No marker,0.032336,20.695,1.811,1.09,4.236
2025-11-18 14:45:58,1426,Object_1,No marker,0.032336,20.695,3.331,2.402,3.077
2025-11-18 14:45:59,1434,Object_1,No marker,0.032336,20.695,3.331,2.246,3.077
2025-11-18 14:46:01,1442,Object_1,No marker,0.032336,20.695,3.331,2.496,3.077
2025-11-18 14:46:02,1450,Object_1,No marker,0.032336,20.695,3.331,2.855,3.077
2025-11-18 14:46:03,1457,Object_7,No marker,0.032336,18.399,4.818,2.867,1.481
2025-11-18 14:46:04,1465,Object_1,No marker,0.032336,20.695,1.746,1.099,4.287
2025-11-18 14:46:05,1473,Object_1,No marker,0.032336,20.695,3.331,2.557,3.077
2025-11-18 14:46:06,1481,Object_1,No marker,0.032336,20.695,3.331,2.528,3.077
2025-11-18 14:46:07,1488,Object_8,No marker,0.032336,18.529,5.335,3.972,1.098
2025-11-18 14:46:08,1496,Object_1,No marker,0.032336,20.695,1.714,1.06,4.313
2025-11-18 14:46:09,1504,Object_1,No marker,0.032336,20.695,3.363,2.695,3.053
2025-11-18 14:46:10,1512,Object_1,No marker,0.032336,16.2,1.326,0.845,4.404
2025-11-18 14:46:11,1520,Object_1,No marker,0.032336,20.695,1.681,1.056,4.338
2025-11-18 14:46:12,1528,Object_1,No marker,0.032336,20.695,3.331,3.842,3.077
2025-11-18 14:46:13,1535,Object_2,No marker,0.032336,20.307,4.01,3.524,2.491
2025-11-18 14:46:14,1543,Object_1,No marker,0.032336,20.695,3.331,2.606,3.077
2025-11-18 14:46:15,1551,Object_1,No marker,0.032336,20.695,3.363,2.631,3.053
2025-11-18 14:46:16,1559,Object_1,No marker,0.032336,20.695,3.331,2.335,3.077
2025-11-18 14:46:17,1567,Object_1,No marker,0.032336,20.695,1.778,1.074,4.262
2025-11-18 14:46:18,1575,Object_1,No marker,0.032336,20.695,3.331,3.381,3.077
2025-11-18 14:46:19,1583,Object_1,No marker,0.032336,20.695,1.778,1.081,4.262
2025-11-18 14:46:20,1591,Object_1,No marker,0.032336,20.695,1.778,1.103,4.262
2025-11-18 14:46:21,1599,Object_1,No marker,0.032336,20.695,1.778,1.079,4.262
2025-11-18 14:46:22,1606,Object_8,No marker,0.032336,18.69,4.98,3.905,1.402
2025-11-18 14:46:23,1614,Object_7,No marker,0.032336,20.695,5.853,23.519,1.622
2025-11-18 14:46:24,1622,Object_4,No marker,0.032336,5.335,1.002,0.744,7.435
2025-11-18 14:46:25,1628,Object_6,No marker,0.032336,20.695,2.813,1.099,3.462
2025-11-18 14:46:26,1636,Object_9,No marker,0.032336,12.935,2.522,0.796,4.0
2025-11-18 14:46:27,1644,Object_3,No marker,0.032336,14.066,2.943,1.429,3.418
2025-11-18 14:46:28,1652,Object_1,No marker,0.032336,3.201,3.525,4.652,7.281
2025-11-18 14:46:29,1660,Object_1,No marker,0.032336,3.007,3.428,3.991,7.397
2025-11-18 14:46:30,1667,Object_1,No marker,0.032336,7.664,0.905,0.768,6.659
2025-11-18 14:46:31,1673,Object_1,No marker,0.032336,3.104,3.525,4.191,7.325
2025-11-18 14:46:32,1680,Object_1,No marker,0.032336,13.937,2.555,1.487,3.736
2025-11-18 14:46:33,1688,Object_1,No marker,0.032336,13.678,1.196,0.722,4.828
2025-11-18 14:46:34,1696,Object_1,No marker,0.032336,2.587,3.525,3.901,7.558
2025-11-18 14:46:35,1704,Object_1,No marker,0.032336,7.728,0.873,0.682,6.656
2025-11-18 14:46:36,1712,Object_1,No marker,0.032336,3.104,3.622,4.102,7.297
2025-11-18 14:46:37,1719,Object_6,No marker,0.032336,4.592,8.828,70.063,6.476
2025-11-18 14:46:38,1727,Object_1,No marker,0.032336,2.975,3.848,4.069,7.295
2025-11-18 14:46:39,1735,Object_2,No marker,0.032336,13.711,2.328,0.797,3.955
2025-11-18 14:46:41,1743,Object_1,No marker,0.032336,2.781,3.686,4.986,7.426
2025-11-18 14:46:42,1751,Object_1,No marker,0.032336,2.813,3.816,6.206,7.377
2025-11-18 14:46:43,1759,Object_1,No marker,0.032336,20.404,3.298,1.432,3.034
2025-11-18 14:46:44,1767,Object_1,No marker,0.032336,17.397,1.52,0.675,4.197
2025-11-18 14:46:45,1775,Object_5,No marker,0.032336,5.368,6.629,15.375,5.801
2025-11-18 14:46:46,1783,Object_1,No marker,0.032336,10.833,1.552,1.293,5.248
2025-11-18 14:46:47,1789,Object_8,No marker,0.032336,12.126,3.848,29.818,3.405
2025-11-18 14:46:48,1797,Object_2,No marker,0.032336,17.332,1.552,0.664,4.17
2025-11-18 14:46:49,1805,Object_6,No marker,0.032336,20.695,3.007,0.759,3.316
2025-11-18 14:46:57,1807,Object_1,No marker,0.032336,9.345,1.293,1.112,5.869
2025-11-18 14:46:58,1809,Object_1,No marker,0.032336,15.651,30.558,10412.44,20.292
2025-11-18 14:47:00,1811,Object_1,No marker,0.032336,15.651,30.558,10412.44,20.292
2025-11-18 14:47:02,1813,Object_1,No marker,0.032336,15.651,30.558,10412.44,20.292
2025-11-18 14:47:08,1821,Object_1,No marker,0.032336,2.393,3.557,12.318,7.636
2025-11-18 14:47:08,1821,Object_1,No marker,0.032336,2.393,3.557,12.318,7.636
2025-11-18 14:47:09,1823,Object_14,No marker,0.032336,3.589,6.403,54.69,6.651
2025-11-18 14:47:10,1824,Object_93,No marker,0.032336,16.136,23.088,133.805,13.993
2025-11-18 14:47:11,1826,Object_121,No marker,0.032336,69.523,66.613,41636.058,56.431
2025-11-18 14:47:12,1827,Object_92,No marker,0.032336,1.617,6.629,24.492,7.594
2025-11-18 14:47:13,1828,Object_2,No marker,0.032336,28.973,6.144,382.35,5.493
2025-11-18 14:47:14,1830,Object_24,No marker,0.032336,2.749,5.756,28.829,7.08
2025-11-18 14:47:14,1830,Object_6,No marker,0.032336,21.213,3.848,4.656,2.854
2025-11-18 14:47:15,1831,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:17,1833,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:19,1835,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:21,1837,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:22,1839,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:24,1841,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:26,1843,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:28,1845,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:29,1847,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:31,1849,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:33,1851,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:35,1853,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:37,1855,Object_1,No marker,0.032336,3.783,2.49,2.475,7.377
2025-11-18 14:47:38,1857,Object_1,No marker,0.032336,2.393,3.557,12.318,7.636
2025-11-18 14:47:39,1859,Object_1,No marker,0.032336,2.393,3.557,12.318,7.636
2025-11-18 14:47:40,1860,Object_72,No marker,0.032336,17.914,18.593,826.861,10.192
2025-11-18 14:47:41,1863,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:47:43,1865,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:47:45,1867,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:47:47,1869,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:47:48,1871,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:47:50,1873,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:47:52,1875,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:47:54,1877,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:47:56,1879,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:47:57,1881,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:47:59,1883,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:01,1885,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:03,1887,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:05,1889,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:06,1891,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:08,1893,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:10,1895,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:12,1897,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:14,1899,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:15,1901,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:17,1903,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:19,1905,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:21,1907,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:23,1909,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:24,1911,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:26,1913,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
2025-11-18 14:48:28,1915,Object_1,No marker,0.032336,7.34,4.462,8.937,5.152
